2.128107352862549817e+01
2.168013628207696186e+01
2.207832419409048086e+01
2.247555547079267058e+01
2.287174113256969576e+01
2.326678447476678357e+01
2.366058050646132571e+01
2.405301537050025829e+01
2.444396574909483988e+01
2.483329826055294376e+01
2.522086885421345315e+01
2.560652221233670289e+01
2.599009116960083432e+01
2.637139616294846789e+01
2.675024472680104992e+01
2.712643105107335373e+01
2.749973562192260701e+01
2.786992496767493321e+01
2.823675153478088262e+01
2.859995372082258669e+01
2.895925609335876061e+01
2.931436982454807350e+01
2.966499337180551166e+01
3.001081343396752033e+01
3.035150621030838280e+01
3.068673898600607330e+01
3.101617206207966504e+01
3.133946104024546031e+01
3.156999218392941486e+01
3.177727872368144446e+01
3.196740345787814874e+01
3.213306022083376945e+01
3.227566154014727573e+01
3.239397045083022419e+01
3.248690167825860442e+01
3.255356068391903079e+01
3.259972031957820349e+01
3.261274070775871792e+01
3.259827382236982629e+01
3.255644165829666292e+01
3.253798988466117237e+01
3.254383062043530828e+01
3.254251672723525246e+01
3.254120267587350668e+01
3.253988846637889765e+01
3.253857409878025919e+01
3.253725957310639672e+01
3.254310069929645977e+01
3.254178671822523938e+01
3.254047257900834467e+01
