2.330343447194742268e+01
2.369710894901366416e+01
2.408941120637225097e+01
2.448021701649906490e+01
2.486939203169175627e+01
2.525679117925406558e+01
2.564225806454275514e+01
2.602562439271362038e+01
2.640670942211511374e+01
2.678531946456596557e+01
2.716124745017946651e+01
2.753427257690264440e+01
2.790416006744355215e+01
2.827066105865210233e+01
2.863351265056113348e+01
2.899243814401024721e+01
2.934714749686121849e+01
2.969733802903722619e+01
3.004269540572484232e+01
3.038289492580441831e+01
3.071760313866983694e+01
3.104647980684112341e+01
3.136918022400910289e+01
3.168535788831657385e+01
3.199466751884870064e+01
3.229676838970669195e+01
3.259132794109641651e+01
3.287802561119688960e+01
3.315655681699581692e+01
3.342663699776599628e+01
3.368800562248596719e+01
3.394043005338475893e+01
3.418370915293467505e+01
3.441767652185852455e+01
3.464220326158449126e+01
3.485720016620532391e+01
3.506261926606033796e+01
3.525845466678060802e+01
3.544474265282240566e+01
3.562156105164533670e+01
3.578902788206533359e+01
3.594729933620449458e+01
3.609656716728328973e+01
3.623705557396068855e+01
3.636901768511983590e+01
3.649273175647574163e+01
3.660849719215482168e+01
3.671663050089084379e+01
3.681746128845176713e+01
3.691132837633807640e+01
